time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1760624778.287,7.38235028,0.91969972,-0.98245888,0.04867883,0.95807014,0.01197757,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.64434169,-0.81034061,-1.75408615,3.30248425,-2.96258289,2.17621219,14.84552141,0.45156415,-14.07933827,-0.85539113,4.94980408,-1.90149873,-2.44908831,0.06492802,0.07773384,-1.012439,1.29825437
1760624778.32,7.3759668,0.92361505,-0.9678102,0.04832822,0.95833231,0.01248715,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.65734228,-0.80801324,-1.74807328,3.31388794,-2.96136291,2.16092612,14.8577689,0.51616051,-14.0865276,-0.852993,4.96728462,-1.90793651,-2.45018918,0.06558172,0.00457496,-0.99531536,1.31718727
1760624778.354,7.37192596,0.92278781,-0.94386072,0.04744486,0.95863295,0.01244276,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.66898984,-0.80997817,-1.73199613,3.34663578,-2.95991729,2.11093983,14.8499549,0.62538012,-14.13039385,-0.84118845,4.98535187,-1.92897018,-2.50642394,0.08404438,0.03838908,-0.98281056,1.31793299
1760624778.387,7.3771284,0.92054832,-0.92839827,0.04576448,0.95875586,0.01261911,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.66855052,-0.81098423,-1.72374012,3.34566775,-2.96638522,2.10205205,14.86767541,0.64740098,-14.11243431,-0.85364928,4.99122269,-1.93375553,-2.52254229,0.05528079,0.04394142,-0.98141864,1.30831605
1760624778.421,7.48050586,0.87063767,-0.8681697,0.04354712,0.95879691,0.01234573,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.83877581,-0.74382057,-1.77470251,3.42178349,-3.00643276,2.01707282,15.14447982,0.77154593,-14.40908611,-0.86231376,5.06909732,-1.93595144,-2.58092597,0.06019463,0.10763336,-0.97167811,1.31882181
1760624778.488,7.48192357,0.88120108,-0.80842645,0.04050048,0.9592635,0.01173084,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.82338703,-0.68055668,-1.73159233,3.47335929,-3.14604457,1.82778664,15.10925827,0.98153301,-14.4249969,-0.83013258,5.06498923,-1.87236428,-2.56955054,0.02978533,0.12409388,-0.93954153,1.33502166
1760624778.521,7.47707216,0.87783661,-0.782926,0.03995093,0.9596261,0.01147918,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.8152771,-0.67668116,-1.70870818,3.49218733,-3.15421899,1.79849049,15.09281678,1.00709658,-14.41855613,-0.84937281,5.04708766,-1.87879257,-2.5811515,0.03335595,0.11827911,-0.89974243,1.33780916
1760624778.554,7.13790787,0.79792042,-0.69531618,0.03825508,0.95905157,0.01135736,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.46345351,-0.59385492,-1.68168611,3.50329838,-3.15945755,1.76604368,13.95760289,1.049698,-13.31116876,-0.6371115,5.02542661,-1.90185865,-2.51330692,0.02239679,0.084744,-0.86651002,1.34346349
1760624778.588,6.80563162,0.79103971,-0.63989407,0.03684314,0.95846733,0.011092,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.09089257,-0.57691548,-1.67804816,3.48394951,-3.15488123,1.81939574,12.90024725,1.16168467,-12.29992997,-0.44031251,4.95212549,-1.90542085,-2.47625862,0.02764764,0.04312179,-0.83445384,1.33687751
1760624778.621,6.6089645,0.82403686,-0.62402439,0.03681049,0.95819468,0.01097553,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.89401576,-0.5966341,-1.69859989,3.50268172,-3.16310621,1.83866953,12.56536264,1.19234037,-11.9078502,-0.38925134,4.97784058,-1.90409195,-2.50827097,0.0352776,0.0,-0.80695937,1.36234004
1760624778.655,6.59963574,0.82457552,-0.61489976,0.03706961,0.95799365,0.01091337,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.87818429,-0.60602513,-1.69123641,3.49231093,-3.18718788,1.78478929,12.5883976,1.24113693,-11.86870177,-0.36009909,5.02867381,-1.91237419,-2.63433515,0.02611318,0.0,-0.79041383,1.38438543
1760624778.688,6.44274389,0.87387613,-0.62390438,0.03646866,0.95776624,0.01071184,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.74075127,-0.66578826,-1.70626267,3.53128123,-3.1710203,1.8630473,12.28698794,1.23479567,-11.63720173,-0.33527096,5.10820478,-1.91963052,-2.74876535,0.02072196,0.0,-0.78704826,1.36790702
1760624778.722,6.43916666,0.87082027,-0.61351381,0.03682061,0.95764099,0.01058563,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.72686266,-0.67533761,-1.69388684,3.52470525,-3.18781623,1.91674447,12.25758348,1.17396531,-11.62809873,-0.35044945,5.15605597,-1.93189294,-2.83082279,0.00939568,0.0,-0.76288112,1.40096531
1760624778.755,6.32240321,0.88653259,-0.62319561,0.03533426,0.95757254,0.01056885,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.56351794,-0.70497596,-1.66937063,3.49272819,-3.20514566,1.86936494,11.91252845,1.28197594,-11.29058099,-0.25630663,5.10918069,-1.94144451,-2.8034521,0.01157412,0.0,-0.75841103,1.39481669
1760624778.789,6.32373,0.88358876,-0.6319211,0.03537117,0.9575918,0.0105804,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.56607262,-0.70960163,-1.67495248,3.52161956,-3.22565745,1.8391623,11.9105854,1.51814383,-11.33288735,-0.22464158,5.11950143,-1.95230989,-2.80030027,0.00460612,0.0,-0.77361363,1.39802528
1760624778.822,6.60325413,0.90451521,-0.69887581,0.03331174,0.95829662,0.01128865,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.91616711,-0.7470234,-1.64978343,3.63281557,-3.26091616,1.76860107,12.60887065,1.48462875,-12.040818,-0.33428269,5.24411796,-1.96872758,-2.77386743,0.0,0.0,-0.78584232,1.40693893
1760624778.856,6.63620263,0.89306354,-0.69371782,0.03204557,0.95855968,0.01153248,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.96345371,-0.75913109,-1.63457196,3.69588336,-3.24800704,1.72420412,12.66896774,1.57109864,-12.09102211,-0.34108324,5.29232606,-1.99157701,-2.74938944,0.0,0.0,-0.80723967,1.41287272
1760624778.889,6.99131329,0.83769834,-0.77395762,0.03214727,0.95902545,0.01181001,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.3149641,-0.70612548,-1.57416227,3.71394008,-3.28580634,1.71144507,13.30430528,1.58006377,-12.73240141,-0.43915024,5.33602258,-1.98654216,-2.78354534,0.0,0.0,-0.81509873,1.41144684
1760624778.922,7.01072673,0.83702916,-0.76451422,0.0331936,0.95905062,0.01193559,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.29892728,-0.70131694,-1.55684287,3.73470468,-3.28422027,1.68863214,13.29810015,1.46078845,-12.76093266,-0.45525602,5.3504137,-1.99221097,-2.74669811,0.0,0.0049251,-0.79782542,1.39243487
1760624778.956,7.07822558,0.73144153,-0.81770313,0.03509277,0.95899523,0.01207481,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.36107065,-0.59811194,-1.43785351,3.75701544,-3.30479313,1.70508942,13.78508381,1.38279515,-13.25131162,-0.55292023,5.39523883,-1.98311191,-2.70847161,0.0,0.0,-0.79277681,1.38690716
1760624778.989,7.08404625,0.72907359,-0.80640996,0.03602951,0.9589269,0.01162576,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.34205014,-0.58995898,-1.41569344,3.77422868,-3.30015757,1.74387891,13.76582772,1.40560266,-13.25606879,-0.58092457,5.4145894,-1.97060312,-2.70814146,0.0,0.0,-0.78001952,1.40299074
1760624779.023,7.08748201,0.72011052,-0.80611852,0.03706135,0.95892765,0.01133625,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.32231467,-0.58347928,-1.40734602,3.80816895,-3.30538765,1.74946265,13.79818296,1.3904387,-13.23290832,-0.58267177,5.44094553,-1.96301822,-2.71686182,0.0,0.0,-0.76726243,1.40621317
1760624779.056,6.84210226,0.56233508,-0.86119146,0.03736177,0.95840261,0.01102397,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-10.03988834,-0.41337384,-1.33976786,3.83088791,-3.334077,1.76401052,13.51867724,1.36777899,-12.98094246,-0.52100012,5.42493245,-1.92718509,-2.7149327,0.0,0.0,-0.75139876,1.42510172
1760624779.09,6.75158402,0.55445782,-0.89351228,0.03862889,0.95801477,0.01100283,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.9637527,-0.40461889,-1.31258276,3.89202749,-3.34405039,1.76608067,13.81298308,1.34629996,-13.26385346,-0.59187419,5.46494913,-1.91596067,-2.6957486,0.0,0.0,-0.75480187,1.41607026
1760624779.123,6.76069271,0.54709824,-0.89958503,0.03874983,0.95797045,0.01127378,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.93425851,-0.41593995,-1.31834756,3.89524518,-3.33773321,1.77980337,13.8033208,1.44086363,-13.23013374,-0.59397739,5.46155647,-1.92410764,-2.70736791,0.0,0.0,-0.78466257,1.39049736
1760624779.157,6.6284091,0.5768508,-0.91449661,0.0387864,0.95787352,0.01147628,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.81462133,-0.47402619,-1.30954552,3.93918712,-3.31849446,1.76824797,13.49785139,1.4796408,-12.91227873,-0.51912758,5.49719102,-1.94264043,-2.68629095,0.0,0.0,-0.80178395,1.3779032
1760624779.19,6.638946,0.57625416,-0.9209615,0.03845246,0.95807867,0.01139852,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.80324364,-0.47535163,-1.31561482,3.93779842,-3.32047477,1.76689675,13.49349803,1.40439349,-12.91463638,-0.52033114,5.49598838,-1.92366273,-2.64215466,0.0,0.0,-0.81151247,1.33323067
1760624779.224,6.66397688,0.59137258,-0.88927008,0.0376098,0.95822196,0.01144817,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.84767907,-0.50036322,-1.28749219,3.9584106,-3.31268045,1.69234495,13.57742121,1.44625636,-13.00652196,-0.53990395,5.55709574,-1.91926415,-2.5653216,0.0,0.0,-0.81518136,1.3276559
1760624779.257,6.67871347,0.59501747,-0.88408541,0.03733164,0.95826084,0.01129374,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.8532654,-0.5058036,-1.28317065,3.93946188,-3.30540372,1.72771995,13.5862181,1.48617187,-13.02646333,-0.54391556,5.57133793,-1.90094001,-2.55092966,0.0,0.0,-0.83121238,1.30591159
1760624779.29,6.67921976,0.60091555,-0.89148476,0.03808014,0.95811049,0.0113781,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.86268198,-0.51394012,-1.29351927,3.9289744,-3.30026464,1.7194186,13.62765802,1.51892625,-13.02775902,-0.54698248,5.57710548,-1.8911643,-2.52070399,0.00249441,0.0,-0.8214724,1.27537201
1760624779.324,6.71924472,0.64098086,-0.86556333,0.03838769,0.95816295,0.01139419,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.84395304,-0.5587205,-1.28315164,3.8513532,-3.29523496,1.61188431,13.7208119,1.63000966,-13.1014015,-0.55576235,5.49191471,-1.88320163,-2.44219034,0.01700703,0.0,-0.81931606,1.29689998
1760624779.357,6.72215962,0.64017368,-0.86446645,0.03936398,0.95823006,0.0116,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.82712499,-0.5773491,-1.28773936,3.83374693,-3.28553938,1.62545266,13.70890477,1.60694196,-13.12862251,-0.51731157,5.45852206,-1.88482214,-2.41775054,0.00622956,0.0,-0.81887874,1.28242347
1760624779.391,6.7226314,0.64279017,-0.86372103,0.03972662,0.95817046,0.01151508,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.81075393,-0.58903408,-1.29019565,3.83113104,-3.26682169,1.62858777,13.67438061,1.49853296,-13.14772005,-0.52577417,5.42017974,-1.87903868,-2.38112064,0.00774901,0.01204088,-0.80537146,1.26734707
1760624779.424,6.61052315,0.76084028,-0.83190404,0.03977785,0.95795063,0.01118651,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.66451669,-0.71650348,-1.30916091,3.77325327,-3.25300789,1.59785931,13.53352605,1.57517291,-12.96027129,-0.49897231,5.36002942,-1.89003618,-2.37815232,0.02225379,0.04937042,-0.79933644,1.28149277
1760624779.458,6.52427369,0.78674234,-0.8085482,0.03808814,0.95797967,0.01110615,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.51300449,-0.76720075,-1.31442765,3.69272492,-3.2220092,1.63704204,12.98640767,1.60156992,-12.43061491,-0.41906652,5.27987356,-1.9026484,-2.34699218,0.02347588,0.0,-0.78291101,1.27151773
1760624779.491,6.52342143,0.78244338,-0.80174444,0.03819238,0.95829409,0.01133778,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.51327015,-0.77640808,-1.31109052,3.68718686,-3.22651235,1.67722466,12.96898556,1.66081236,-12.44379347,-0.42207495,5.30196245,-1.90000458,-2.35693276,0.0,0.0,-0.80272583,1.26668448
1760624779.525,6.51599703,0.77912825,-0.79943454,0.03816064,0.95832247,0.01145378,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.52035651,-0.78578222,-1.3117867,3.68111388,-3.22711313,1.638363,12.98428701,1.68295529,-12.43118962,-0.42223154,5.30435385,-1.9070297,-2.39365086,0.02488034,0.0,-0.77601445,1.29132248
1760624779.558,6.5137112,0.77313336,-0.79432746,0.03821191,0.95831244,0.01130478,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.52281627,-0.79380043,-1.3076081,3.67759083,-3.22580247,1.62247623,12.98220327,1.68086006,-12.43569446,-0.42308826,5.30373438,-1.90333897,-2.40961635,0.02191474,0.0,-0.77442311,1.29541895
1760624779.591,6.52773083,0.77581411,-0.76081088,0.03837258,0.95848724,0.01142103,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.50447633,-0.82014529,-1.28451148,3.6373905,-3.2186502,1.59445361,12.99247663,1.71250088,-12.46447575,-0.4169858,5.25442852,-1.9074534,-2.3643573,0.01063104,0.0,-0.76025855,1.28964627
1760624779.625,6.53716248,0.83527562,-0.70048081,0.03967525,0.95841879,0.01149013,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.47210943,-0.88048654,-1.30256652,3.57856097,-3.2138731,1.56230611,13.22899767,1.65842693,-12.6872121,-0.48410723,5.1785272,-1.90352067,-2.31429162,0.00760436,0.0,-0.76634353,1.29787113
1760624779.658,6.53867674,0.83030828,-0.68298707,0.03949371,0.95865351,0.01132183,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.47372111,-0.88698859,-1.2860907,3.5824828,-3.20874959,1.58677292,13.22454068,1.66342535,-12.69711717,-0.48852585,5.16939382,-1.89864679,-2.30091591,0.00495198,0.0,-0.76599271,1.30310087
1760624779.692,6.81596256,0.75091178,-0.63123522,0.03979101,0.95910459,0.01131531,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.76964331,-0.82662807,-1.3332471,3.57510943,-3.18231897,1.6227894,13.90169804,1.50510678,-13.34354671,-0.64164525,5.17006456,-1.9091428,-2.30196275,0.0,0.0,-0.77455322,1.31610277
1760624779.725,6.8294054,0.73847306,-0.61091471,0.03989666,0.95916305,0.0111483,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.76848437,-0.82716382,-1.3229802,3.55503216,-3.16953937,1.6433292,13.8916337,1.45205767,-13.3340964,-0.64065716,5.1268069,-1.91621738,-2.27398898,0.0,0.0,-0.78387335,1.31662992
1760624779.759,6.85087164,0.72135236,-0.60146977,0.03946498,0.95936717,0.01121989,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.77791014,-0.82209151,-1.32818263,3.52090508,-3.14181744,1.68163725,13.87351898,1.42675294,-13.30371634,-0.65886453,5.09032402,-1.91738473,-2.26891762,0.0,0.0,-0.80289517,1.31433764
1760624779.792,6.98082995,0.57658639,-0.50218385,0.03939092,0.95982365,0.01125885,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.89193243,-0.681503,-1.37835953,3.47784025,-3.10362183,1.71490448,13.63700923,1.38886888,-13.04023906,-0.60742387,5.02523833,-1.91527174,-2.27652836,0.0,0.0,-0.7785567,1.3388872
1760624779.825,6.84991621,0.54344708,-0.40817771,0.03865577,0.95963365,0.01116316,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.68493456,-0.65363445,-1.39821185,3.36982884,-3.06870047,1.66990798,13.05215005,1.39314065,-12.45397107,-0.49091517,4.89342541,-1.91484535,-2.24475105,0.0,0.0,-0.76876007,1.33189332
1760624779.859,6.84488839,0.53391337,-0.39184379,0.03836549,0.95979627,0.01114294,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.6878742,-0.65139928,-1.38990999,3.350342,-3.04023625,1.70326882,13.03860845,1.45017863,-12.44605646,-0.50316999,4.87926526,-1.90971216,-2.26688345,0.0,0.0,-0.78176975,1.3248563
1760624779.892,6.83801325,0.53478848,-0.37487078,0.03785986,0.95993744,0.01106966,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.69367584,-0.64887192,-1.37341533,3.33007202,-3.01992818,1.75117012,13.0323554,1.47754361,-12.44191026,-0.4992529,4.86323786,-1.89471646,-2.23515181,0.0,0.0,-0.77828871,1.32931331
1760624779.926,6.71094684,0.33098269,-0.25984724,0.03839347,0.9599018,0.0111882,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-9.45582126,-0.44666299,-1.37643089,3.19346348,-2.98504193,1.67467627,12.54091531,1.62107459,-11.94499931,-0.38688414,4.71701197,-1.8994706,-2.14171643,0.0,0.0,-0.7435747,1.33078195
