time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1760625077.666,-0.01497958,0.04415883,0.12400168,0.00480808,0.93353208,0.01209129,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.2901665,1.08909451,-1.1459083,7.32790211,-11.92782805,0.15936099,24.01770263,0.10075955,-23.68001044,4.93729421,5.36179521,0.3016465,-1.35286164,0.0,0.0,-1.09946443,0.83998916
1760625077.7,0.00142745,0.04576251,0.12555767,0.00589115,0.93352581,0.01311628,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.42333702,1.08153743,-1.11683315,7.56736982,-11.89733406,0.36662011,24.06515072,0.01876462,-23.79375749,4.91858758,5.48558326,0.32509209,-1.30212405,0.0,0.0,-1.11364952,0.85881141
1760625077.733,0.00966446,0.05033611,0.13503356,0.00560337,0.93322204,0.01412226,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.42799551,1.00891768,-1.14925512,7.60979024,-11.77735568,0.53680446,24.16456202,0.04385138,-23.8583437,4.84781911,5.52472185,0.27744035,-1.37169542,0.0,0.0,-1.12546222,0.87809886
1760625077.766,0.02827601,0.0486013,0.15028881,0.00437775,0.93285571,0.01473331,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.47159767,1.00055866,-1.16476208,7.67939486,-11.7426366,0.65135197,24.47695073,0.0,-24.19392374,4.76267718,5.60954944,0.2854814,-1.40962024,0.0,0.0,-1.12364454,0.87092672
1760625077.8,0.03656498,0.0513899,0.15632252,0.00380742,0.93233628,0.01522254,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.45192993,0.95378046,-1.14175503,7.65436284,-11.69281865,0.63493534,24.75418675,0.12191532,-24.52375235,4.73648291,5.6145446,0.23822628,-1.39541963,0.0,0.0,-1.12640986,0.8708802
1760625077.833,0.04287989,0.05046567,0.16212872,0.00302097,0.93225304,0.01605388,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.44291792,0.90617817,-1.11494492,7.70804451,-11.62348235,0.7671874,24.78814002,0.10775833,-24.61405671,4.66773007,5.63023936,0.18180759,-1.38782903,0.0,0.0,-1.12442697,0.87077083
1760625077.867,0.05653607,0.04462267,0.16696609,0.00238948,0.9324229,0.01596853,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.4417415,0.92579881,-1.11747722,7.68522795,-11.63736659,0.78238859,25.1765239,0.21943349,-25.00203674,4.58804396,5.64606599,0.1848015,-1.44425015,0.0,0.0,-1.1258231,0.85652171
1760625077.9,0.06591653,0.03760505,0.16496112,0.00225574,0.93263541,0.01585746,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.42330033,0.92459514,-1.08964377,7.68746162,-11.62652891,0.8007437,25.17935187,0.25296655,-25.01698303,4.56963794,5.64310652,0.18946532,-1.48330237,0.0,0.0,-1.10510815,0.86568169
1760625077.934,0.08750918,0.03673401,0.19008428,0.00199129,0.93263984,0.01554678,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.41588844,0.92345189,-1.09827486,7.68295197,-11.63165119,0.81436665,25.1732039,0.25951294,-25.03188995,4.55632472,5.64639614,0.20472781,-1.47386469,0.0,0.0,-1.10901641,0.87792954
1760625077.967,0.09641688,0.02405398,0.19329814,0.00246463,0.93258341,0.01569733,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.42322328,0.93068253,-1.10864478,7.65442303,-11.62915294,0.84945492,25.18095473,0.31778501,-25.02384339,4.5519488,5.67867281,0.23997877,-1.49917194,0.0,0.0,-1.13222569,0.86986708
